,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,91.1017936,0.4787364,3537.0115,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,88.8943168,0.579674,2937.9987,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,86.9346747,0.8880588,1440.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,82.7885439,0.4018248,8824.9938,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,86.9893221,0.5962021,3184.0423,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,77.9931136,0.7251982,3263.6339,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,75.8438885,1.1003777,1513.0876,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,76.1232069,1.4210039,900.1244,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,80.5915047,0.5306857,5554.0064,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,75.0560507,1.9772518,478.8803,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,83.3298137,1.0323717,1303.3729,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,88.4420082,0.9207401,1205.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,89.2184762,0.4733551,4292.9988,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,87.6002549,0.8003704,1695.6497,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,82.0891542,1.0468899,1341.5283,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,87.3118489,0.3496228,9063.0003,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,78.8382894,0.484576,7105.001,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,76.0457512,0.9017888,2239.9993,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,84.006355,0.6469142,3210.4528,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,82.7845363,0.4229475,7967.0029,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,90.4629575,1.0689862,754.9885,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,77.0355597,0.7287624,3331.0042,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,81.8235097,1.477185,681.5824,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,76.1326719,0.6894024,3823.2201,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,82.1144187,0.3571786,11512.0249,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,82.4111102,0.9505509,1604.2552,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,86.3751031,0.4727857,5264.936,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,91.4411276,1.097292,650.0005,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,86.4307283,0.4743179,5212.9747,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,81.7349149,0.6284467,3780.0049,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,79.0157759,1.0591694,1478.0048,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,67.9069185,2.3318808,400.7862,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,76.4437746,1.8415209,531.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,76.6951604,0.8734064,2343.0486,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,77.3175378,1.0507714,1588.3703,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,80.9272982,0.6260816,3937.7249,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,89.0261761,0.2484354,15828.8321,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,85.005361,0.6079236,3448.9297,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,89.8445545,0.5943375,2583.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,94.7672699,1.2771931,304.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,86.6683032,1.2330085,760.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,81.8830133,0.3566745,11660.9996,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,77.3883206,0.642199,4242.9607,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,88.0011031,1.168759,773.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,81.7612943,0.7775089,2466.7833,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,71.1566435,1.3053087,1204.5777,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,85.3489023,0.4094152,7460.0227,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,79.6697806,0.6427165,3920.9989,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,79.7189353,0.9305663,1867.0569,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,78.8933959,0.8052898,2567.7608,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,76.916079,0.9012356,2185.9992,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,91.089893,0.4815506,3500.01,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,89.1817609,0.5759956,2907.9988,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,86.3464151,0.9107818,1421.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,82.9387077,0.4022351,8745.9939,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,87.1997048,0.5940421,3163.0098,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,78.1762116,0.7277201,3221.6325,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,75.3360259,1.127515,1461.575,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,76.432189,1.4479606,859.1758,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,80.618507,0.5337797,5484.0063,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,73.3923574,2.0518703,463.8285,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,83.5189597,1.0294833,1298.7664,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,86.7922997,0.9791048,1195.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,89.0023948,0.481437,4222.9989,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,87.4982287,0.805941,1684.0861,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,83.1129683,1.0224908,1342.466,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,87.3564898,0.3505304,8989.0008,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,78.4832036,0.4875915,7103.0032,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,76.2501923,0.9058358,2206.9989,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,84.2008567,0.6463353,3184.4493,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,82.976495,0.4229859,7895.0032,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,90.564512,1.0970719,709.99,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,77.5793594,0.7234886,3323.004,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,83.0927779,1.4755515,645.2482,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,75.4048178,0.7017326,3766.2213,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,82.6873413,0.354503,11391.0275,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,82.5685017,0.9460137,1608.2528,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,86.2541801,0.4753094,5248.0511,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,90.4895426,1.1743767,624.0005,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,86.6240387,0.4724059,5191.9769,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,81.8863341,0.6275792,3766.0032,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,77.3319193,1.0979851,1454.0544,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-07,2021-05-11,4,68.697461,2.3795446,379.7804,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,74.7304303,1.9167528,514.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,75.706436,0.8867313,2339.0524,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,77.9233152,1.0435858,1579.592,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,81.2268745,0.6241989,3913.7249,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,88.9042921,0.2503216,15742.7671,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,84.5982632,0.6159876,3433.8966,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,90.133936,0.587206,2579.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,95.1249867,1.22904,307.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,86.8145536,1.2428954,741.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,81.8094463,0.3585774,11573.9992,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,77.1001323,0.6479821,4204.9623,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,89.9487059,1.0752392,782.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,82.1983287,0.7692713,2472.662,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,71.6694918,1.2999354,1201.5591,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,84.6875909,0.4173203,7446.023,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,79.2322795,0.6500511,3894.0001,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,79.9722407,0.9249671,1872.0568,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,78.8793703,0.8080071,2551.7608,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,76.4351962,0.9100161,2174.9992,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,91.0318833,0.4900847,3399.0105,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,88.8758709,0.5851964,2886.9989,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,86.1732551,0.9172344,1416.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,83.3149694,0.4012305,8634.9945,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,87.0596366,0.596337,3167.9608,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,77.7731432,0.7366668,3185.4114,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,74.4571349,1.1517956,1433.5904,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,75.4321216,1.4608764,868.3545,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,81.5391597,0.5238661,5485.0063,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,74.4038728,2.0178417,467.7304,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,83.7747906,1.020279,1305.7673,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,86.096956,1.0168022,1157.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,88.8061905,0.4918612,4108.9986,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,86.4082008,0.8393376,1667.0882,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,82.861542,1.019046,1367.531,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,87.0884691,0.3546702,8939.0008,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,78.3733751,0.4895616,7072.0044,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,76.2099361,0.9071863,2202.9989,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,85.0315262,0.6322103,3184.4494,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,83.1481434,0.4210698,7903.0031,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,90.7183493,1.0882498,710.9895,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,77.8403033,0.7229811,3300.0038,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,82.4018789,1.4909413,652.3525,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,75.5144469,0.7004917,3768.2005,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,82.3111679,0.3592247,11283.0249,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,81.8347744,0.9671375,1589.2867,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,85.8054096,0.4838616,5202.2971,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,90.9964677,1.1570254,612.0004,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,86.6034243,0.4714892,5218.9769,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,81.8655062,0.6277767,3767.0035,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,77.4320653,1.0966433,1453.0544,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-08,2021-05-11,3,69.3600493,2.3655502,379.7809,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,75.2007899,1.9216949,505.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,76.2689173,0.8834397,2319.0563,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,78.1992459,1.0468592,1555.5986,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,80.6983544,0.6354264,3857.7007,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,89.0317917,0.2527038,15291.7575,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,84.6260465,0.625071,3329.8979,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,91.1116145,0.5654324,2533.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,94.5103999,1.3468745,286.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,87.834493,1.2115238,728.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,81.7522574,0.3630206,11319.9995,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,77.0451735,0.6581456,4082.9637,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,89.3559862,1.1186848,760.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,82.2002793,0.7742684,2440.6384,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,72.5843825,1.2917615,1192.5498,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,85.0962607,0.4164704,7312.0225,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,78.7218086,0.6604642,3840.0,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,79.9717824,0.942269,1803.97,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,78.7385581,0.8195016,2492.7607,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,76.1342354,0.92513,2122.9991,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,91.1316357,0.4952538,3295.012,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,89.0291249,0.5889392,2815.9987,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,85.9275281,0.9243551,1415.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,83.2510817,0.4039781,8543.9952,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,86.4795941,0.610125,3140.9845,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,78.1302338,0.7357585,3156.4047,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,75.2322649,1.174569,1350.6205,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,75.5929626,1.4635401,861.3649,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,81.3168313,0.5332399,5343.007,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,75.5097712,2.0166058,454.7304,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,82.4720923,1.0477547,1316.794,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,85.633811,1.0600605,1094.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,88.658075,0.5003244,4016.9983,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,87.8391547,0.8055562,1646.1153,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,84.1884325,0.9946385,1345.5407,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,86.8986313,0.3633377,8624.0005,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,77.8555555,0.4953623,7026.0047,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,75.3562069,0.9270012,2161.056,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,84.8602216,0.6434127,3103.4472,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,83.54177,0.4218304,7727.0026,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,89.8139959,1.1523067,688.988,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,77.7924637,0.7309974,3233.0036,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,80.632166,1.5765054,628.3454,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,75.8400112,0.7073372,3662.2007,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,82.2345209,0.3633783,11064.0234,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,82.8441843,0.9450675,1591.2843,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,86.4165495,0.4807222,5079.4731,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,90.7525412,1.1758345,607.0002,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,86.1862175,0.4836819,5088.9794,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,82.0332697,0.6351043,3654.0034,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,77.8968192,1.0953504,1435.0544,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-09,2021-05-11,2,69.6185379,2.3354357,387.791,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-10,2021-05-11,1,74.2689336,2.0793201,442.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-10,2021-05-11,1,76.696176,0.951046,1976.0497,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-10,2021-05-11,1,78.551613,1.1346756,1308.5982,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-10,2021-05-11,1,80.9391826,0.687498,3264.0546,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-10,2021-05-11,1,89.1101754,0.2741563,12910.7573,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-10,2021-05-11,1,84.5060766,0.6869079,2774.9318,state,fb-survey
