FIPStxt,Stabr,Area_name,Attribute,Value
40031,OK,Comanche County,CI90UB517P_2019,27.7
40031,OK,Comanche County,MEDHHINC_2019,51184
40031,OK,Comanche County,CI90LBINC_2019,48102
40031,OK,Comanche County,CI90UBINC_2019,54266
40033,OK,Cotton County,Rural-urban_Continuum_Code_2003,6
40033,OK,Cotton County,Urban_Influence_Code_2003,6
40033,OK,Cotton County,Rural-urban_Continuum_Code_2013,3
40033,OK,Cotton County,Urban_Influence_Code_2013,2
40033,OK,Cotton County,POVALL_2019,1042
40033,OK,Cotton County,CI90LBALL_2019,827
40033,OK,Cotton County,CI90UBALL_2019,1257
40033,OK,Cotton County,PCTPOVALL_2019,18.6
40033,OK,Cotton County,CI90LBALLP_2019,14.8
40033,OK,Cotton County,CI90UBALLP_2019,22.4
40033,OK,Cotton County,POV017_2019,308
40033,OK,Cotton County,CI90LB017_2019,219
40033,OK,Cotton County,CI90UB017_2019,397
40033,OK,Cotton County,PCTPOV017_2019,25.1
40033,OK,Cotton County,CI90LB017P_2019,17.8
40033,OK,Cotton County,CI90UB017P_2019,32.4
40033,OK,Cotton County,POV517_2019,225
40033,OK,Cotton County,CI90LB517_2019,157
40033,OK,Cotton County,CI90UB517_2019,293
40033,OK,Cotton County,PCTPOV517_2019,24.4
40033,OK,Cotton County,CI90LB517P_2019,17
40033,OK,Cotton County,CI90UB517P_2019,31.8
40033,OK,Cotton County,MEDHHINC_2019,46450
40033,OK,Cotton County,CI90LBINC_2019,41225
40033,OK,Cotton County,CI90UBINC_2019,51675
40035,OK,Craig County,Rural-urban_Continuum_Code_2003,6
40035,OK,Craig County,Urban_Influence_Code_2003,6
40035,OK,Craig County,Rural-urban_Continuum_Code_2013,6
40035,OK,Craig County,Urban_Influence_Code_2013,6
40035,OK,Craig County,POVALL_2019,2434
40035,OK,Craig County,CI90LBALL_2019,1979
40035,OK,Craig County,CI90UBALL_2019,2889
40035,OK,Craig County,PCTPOVALL_2019,18.2
40035,OK,Craig County,CI90LBALLP_2019,14.8
40035,OK,Craig County,CI90UBALLP_2019,21.6
40035,OK,Craig County,POV017_2019,668
40035,OK,Craig County,CI90LB017_2019,458
40035,OK,Craig County,CI90UB017_2019,878
40035,OK,Craig County,PCTPOV017_2019,22.5
40035,OK,Craig County,CI90LB017P_2019,15.4
40035,OK,Craig County,CI90UB017P_2019,29.6
40035,OK,Craig County,POV517_2019,483
40035,OK,Craig County,CI90LB517_2019,326
40035,OK,Craig County,CI90UB517_2019,640
40035,OK,Craig County,PCTPOV517_2019,21.4
40035,OK,Craig County,CI90LB517P_2019,14.4
40035,OK,Craig County,CI90UB517P_2019,28.4
40035,OK,Craig County,MEDHHINC_2019,42978
40035,OK,Craig County,CI90LBINC_2019,39047
40035,OK,Craig County,CI90UBINC_2019,46909
40037,OK,Creek County,Rural-urban_Continuum_Code_2003,2
40037,OK,Creek County,Urban_Influence_Code_2003,2
40037,OK,Creek County,Rural-urban_Continuum_Code_2013,2
40037,OK,Creek County,Urban_Influence_Code_2013,2
40037,OK,Creek County,POVALL_2019,9655
40037,OK,Creek County,CI90LBALL_2019,8125
40037,OK,Creek County,CI90UBALL_2019,11185
40037,OK,Creek County,PCTPOVALL_2019,13.7
40037,OK,Creek County,CI90LBALLP_2019,11.5
40037,OK,Creek County,CI90UBALLP_2019,15.9
40037,OK,Creek County,POV017_2019,3035
40037,OK,Creek County,CI90LB017_2019,2283
40037,OK,Creek County,CI90UB017_2019,3787
40037,OK,Creek County,PCTPOV017_2019,18.5
40037,OK,Creek County,CI90LB017P_2019,13.9
40037,OK,Creek County,CI90UB017P_2019,23.1
40037,OK,Creek County,POV517_2019,2178
40037,OK,Creek County,CI90LB517_2019,1596
40037,OK,Creek County,CI90UB517_2019,2760
40037,OK,Creek County,PCTPOV517_2019,17.8
40037,OK,Creek County,CI90LB517P_2019,13
40037,OK,Creek County,CI90UB517P_2019,22.6
40037,OK,Creek County,MEDHHINC_2019,54737
40037,OK,Creek County,CI90LBINC_2019,50595
40037,OK,Creek County,CI90UBINC_2019,58879
40039,OK,Custer County,Rural-urban_Continuum_Code_2003,7
40039,OK,Custer County,Urban_Influence_Code_2003,11
40039,OK,Custer County,Rural-urban_Continuum_Code_2013,7
40039,OK,Custer County,Urban_Influence_Code_2013,8
40039,OK,Custer County,POVALL_2019,4327
40039,OK,Custer County,CI90LBALL_2019,3453
40039,OK,Custer County,CI90UBALL_2019,5201
40039,OK,Custer County,PCTPOVALL_2019,15.8
40039,OK,Custer County,CI90LBALLP_2019,12.6
40039,OK,Custer County,CI90UBALLP_2019,19
40039,OK,Custer County,POV017_2019,1142
40039,OK,Custer County,CI90LB017_2019,768
40039,OK,Custer County,CI90UB017_2019,1516
40039,OK,Custer County,PCTPOV017_2019,16.1
40039,OK,Custer County,CI90LB017P_2019,10.8
40039,OK,Custer County,CI90UB017P_2019,21.4
40039,OK,Custer County,POV517_2019,795
40039,OK,Custer County,CI90LB517_2019,514
40039,OK,Custer County,CI90UB517_2019,1076
40039,OK,Custer County,PCTPOV517_2019,15.5
40039,OK,Custer County,CI90LB517P_2019,10
40039,OK,Custer County,CI90UB517P_2019,21
40039,OK,Custer County,MEDHHINC_2019,51803
40039,OK,Custer County,CI90LBINC_2019,47002
40039,OK,Custer County,CI90UBINC_2019,56604
40041,OK,Delaware County,Rural-urban_Continuum_Code_2003,6
40041,OK,Delaware County,Urban_Influence_Code_2003,6
40041,OK,Delaware County,Rural-urban_Continuum_Code_2013,6
40041,OK,Delaware County,Urban_Influence_Code_2013,6
40041,OK,Delaware County,POVALL_2019,7437
40041,OK,Delaware County,CI90LBALL_2019,6328
40041,OK,Delaware County,CI90UBALL_2019,8546
40041,OK,Delaware County,PCTPOVALL_2019,17.5
40041,OK,Delaware County,CI90LBALLP_2019,14.9
40041,OK,Delaware County,CI90UBALLP_2019,20.1
40041,OK,Delaware County,POV017_2019,2251
40041,OK,Delaware County,CI90LB017_2019,1735
40041,OK,Delaware County,CI90UB017_2019,2767
40041,OK,Delaware County,PCTPOV017_2019,26.9
40041,OK,Delaware County,CI90LB017P_2019,20.7
40041,OK,Delaware County,CI90UB017P_2019,33.1
40041,OK,Delaware County,POV517_2019,1681
40041,OK,Delaware County,CI90LB517_2019,1296
40041,OK,Delaware County,CI90UB517_2019,2066
40041,OK,Delaware County,PCTPOV517_2019,27
40041,OK,Delaware County,CI90LB517P_2019,20.8
40041,OK,Delaware County,CI90UB517P_2019,33.2
40041,OK,Delaware County,MEDHHINC_2019,44602
40041,OK,Delaware County,CI90LBINC_2019,41752
40041,OK,Delaware County,CI90UBINC_2019,47452
40043,OK,Dewey County,Rural-urban_Continuum_Code_2003,9
40043,OK,Dewey County,Urban_Influence_Code_2003,10
40043,OK,Dewey County,Rural-urban_Continuum_Code_2013,9
40043,OK,Dewey County,Urban_Influence_Code_2013,10
40043,OK,Dewey County,POVALL_2019,553
40043,OK,Dewey County,CI90LBALL_2019,414
40043,OK,Dewey County,CI90UBALL_2019,692
40043,OK,Dewey County,PCTPOVALL_2019,11.6
40043,OK,Dewey County,CI90LBALLP_2019,8.7
40043,OK,Dewey County,CI90UBALLP_2019,14.5
40043,OK,Dewey County,POV017_2019,202
40043,OK,Dewey County,CI90LB017_2019,138
40043,OK,Dewey County,CI90UB017_2019,266
40043,OK,Dewey County,PCTPOV017_2019,15.3
40043,OK,Dewey County,CI90LB017P_2019,10.4
40043,OK,Dewey County,CI90UB017P_2019,20.2
40043,OK,Dewey County,POV517_2019,131
40043,OK,Dewey County,CI90LB517_2019,83
40043,OK,Dewey County,CI90UB517_2019,179
40043,OK,Dewey County,PCTPOV517_2019,13.1
40043,OK,Dewey County,CI90LB517P_2019,8.3
40043,OK,Dewey County,CI90UB517P_2019,17.9
40043,OK,Dewey County,MEDHHINC_2019,56316
40043,OK,Dewey County,CI90LBINC_2019,50939
40043,OK,Dewey County,CI90UBINC_2019,61693
40045,OK,Ellis County,Rural-urban_Continuum_Code_2003,9
40045,OK,Ellis County,Urban_Influence_Code_2003,10
40045,OK,Ellis County,Rural-urban_Continuum_Code_2013,9
40045,OK,Ellis County,Urban_Influence_Code_2013,10
40045,OK,Ellis County,POVALL_2019,494
40045,OK,Ellis County,CI90LBALL_2019,386
40045,OK,Ellis County,CI90UBALL_2019,602
40045,OK,Ellis County,PCTPOVALL_2019,13
40045,OK,Ellis County,CI90LBALLP_2019,10.2
40045,OK,Ellis County,CI90UBALLP_2019,15.8
40045,OK,Ellis County,POV017_2019,164
40045,OK,Ellis County,CI90LB017_2019,117
40045,OK,Ellis County,CI90UB017_2019,211
40045,OK,Ellis County,PCTPOV017_2019,18.9
40045,OK,Ellis County,CI90LB017P_2019,13.5
40045,OK,Ellis County,CI90UB017P_2019,24.3
40045,OK,Ellis County,POV517_2019,112
40045,OK,Ellis County,CI90LB517_2019,76
40045,OK,Ellis County,CI90UB517_2019,148
40045,OK,Ellis County,PCTPOV517_2019,16.8
40045,OK,Ellis County,CI90LB517P_2019,11.4
40045,OK,Ellis County,CI90UB517P_2019,22.2
40045,OK,Ellis County,MEDHHINC_2019,54013
40045,OK,Ellis County,CI90LBINC_2019,47668
40045,OK,Ellis County,CI90UBINC_2019,60358
40047,OK,Garfield County,Rural-urban_Continuum_Code_2003,5
40047,OK,Garfield County,Urban_Influence_Code_2003,8
40047,OK,Garfield County,Rural-urban_Continuum_Code_2013,5
40047,OK,Garfield County,Urban_Influence_Code_2013,8
40047,OK,Garfield County,POVALL_2019,7520
40047,OK,Garfield County,CI90LBALL_2019,5785
40047,OK,Garfield County,CI90UBALL_2019,9255
40047,OK,Garfield County,PCTPOVALL_2019,12.7
40047,OK,Garfield County,CI90LBALLP_2019,9.8
40047,OK,Garfield County,CI90UBALLP_2019,15.6
40047,OK,Garfield County,POV017_2019,2684
40047,OK,Garfield County,CI90LB017_2019,1853
40047,OK,Garfield County,CI90UB017_2019,3515
40047,OK,Garfield County,PCTPOV017_2019,17.6
40047,OK,Garfield County,CI90LB017P_2019,12.2
40047,OK,Garfield County,CI90UB017P_2019,23
40047,OK,Garfield County,POV517_2019,1942
40047,OK,Garfield County,CI90LB517_2019,1331
40047,OK,Garfield County,CI90UB517_2019,2553
40047,OK,Garfield County,PCTPOV517_2019,17.7
40047,OK,Garfield County,CI90LB517P_2019,12.1
40047,OK,Garfield County,CI90UB517P_2019,23.3
40047,OK,Garfield County,MEDHHINC_2019,58381
40047,OK,Garfield County,CI90LBINC_2019,53373
40047,OK,Garfield County,CI90UBINC_2019,63389
40049,OK,Garvin County,Rural-urban_Continuum_Code_2003,6
40049,OK,Garvin County,Urban_Influence_Code_2003,4
40049,OK,Garvin County,Rural-urban_Continuum_Code_2013,6
40049,OK,Garvin County,Urban_Influence_Code_2013,4
40049,OK,Garvin County,POVALL_2019,4267
40049,OK,Garvin County,CI90LBALL_2019,3514
40049,OK,Garvin County,CI90UBALL_2019,5020
40049,OK,Garvin County,PCTPOVALL_2019,15.6
40049,OK,Garvin County,CI90LBALLP_2019,12.8
40049,OK,Garvin County,CI90UBALLP_2019,18.4
40049,OK,Garvin County,POV017_2019,1361
40049,OK,Garvin County,CI90LB017_2019,988
40049,OK,Garvin County,CI90UB017_2019,1734
40049,OK,Garvin County,PCTPOV017_2019,20.2
40049,OK,Garvin County,CI90LB017P_2019,14.7
40049,OK,Garvin County,CI90UB017P_2019,25.7
40049,OK,Garvin County,POV517_2019,930
40049,OK,Garvin County,CI90LB517_2019,636
40049,OK,Garvin County,CI90UB517_2019,1224
40049,OK,Garvin County,PCTPOV517_2019,18.9
40049,OK,Garvin County,CI90LB517P_2019,12.9
40049,OK,Garvin County,CI90UB517P_2019,24.9
40049,OK,Garvin County,MEDHHINC_2019,46786
40049,OK,Garvin County,CI90LBINC_2019,44247
40049,OK,Garvin County,CI90UBINC_2019,49325
40051,OK,Grady County,Rural-urban_Continuum_Code_2003,1
40051,OK,Grady County,Urban_Influence_Code_2003,1
40051,OK,Grady County,Rural-urban_Continuum_Code_2013,1
40051,OK,Grady County,Urban_Influence_Code_2013,1
40051,OK,Grady County,POVALL_2019,6604
40051,OK,Grady County,CI90LBALL_2019,5398
40051,OK,Grady County,CI90UBALL_2019,7810
40051,OK,Grady County,PCTPOVALL_2019,12.1
40051,OK,Grady County,CI90LBALLP_2019,9.9
40051,OK,Grady County,CI90UBALLP_2019,14.3
40051,OK,Grady County,POV017_2019,2088
40051,OK,Grady County,CI90LB017_2019,1567
40051,OK,Grady County,CI90UB017_2019,2609
40051,OK,Grady County,PCTPOV017_2019,16
40051,OK,Grady County,CI90LB017P_2019,12
40051,OK,Grady County,CI90UB017P_2019,20
40051,OK,Grady County,POV517_2019,1542
40051,OK,Grady County,CI90LB517_2019,1173
40051,OK,Grady County,CI90UB517_2019,1911
40051,OK,Grady County,PCTPOV517_2019,15.4
40051,OK,Grady County,CI90LB517P_2019,11.7
40051,OK,Grady County,CI90UB517P_2019,19.1
40051,OK,Grady County,MEDHHINC_2019,63647
40051,OK,Grady County,CI90LBINC_2019,59016
40051,OK,Grady County,CI90UBINC_2019,68278
40053,OK,Grant County,Rural-urban_Continuum_Code_2003,9
40053,OK,Grant County,Urban_Influence_Code_2003,10
40053,OK,Grant County,Rural-urban_Continuum_Code_2013,9
40053,OK,Grant County,Urban_Influence_Code_2013,10
40053,OK,Grant County,POVALL_2019,474
40053,OK,Grant County,CI90LBALL_2019,345
40053,OK,Grant County,CI90UBALL_2019,603
40053,OK,Grant County,PCTPOVALL_2019,11.2
40053,OK,Grant County,CI90LBALLP_2019,8.2
40053,OK,Grant County,CI90UBALLP_2019,14.2
40053,OK,Grant County,POV017_2019,166
40053,OK,Grant County,CI90LB017_2019,110
40053,OK,Grant County,CI90UB017_2019,222
40053,OK,Grant County,PCTPOV017_2019,16.3
40053,OK,Grant County,CI90LB017P_2019,10.8
40053,OK,Grant County,CI90UB017P_2019,21.8
40053,OK,Grant County,POV517_2019,115
40053,OK,Grant County,CI90LB517_2019,73
40053,OK,Grant County,CI90UB517_2019,157
40053,OK,Grant County,PCTPOV517_2019,15.2
40053,OK,Grant County,CI90LB517P_2019,9.6
40053,OK,Grant County,CI90UB517P_2019,20.8
40053,OK,Grant County,MEDHHINC_2019,60303
40053,OK,Grant County,CI90LBINC_2019,56642
40053,OK,Grant County,CI90UBINC_2019,63964
40055,OK,Greer County,Rural-urban_Continuum_Code_2003,7
40055,OK,Greer County,Urban_Influence_Code_2003,9
40055,OK,Greer County,Rural-urban_Continuum_Code_2013,7
40055,OK,Greer County,Urban_Influence_Code_2013,9
40055,OK,Greer County,POVALL_2019,1102
40055,OK,Greer County,CI90LBALL_2019,826
40055,OK,Greer County,CI90UBALL_2019,1378
40055,OK,Greer County,PCTPOVALL_2019,24.1
40055,OK,Greer County,CI90LBALLP_2019,18.1
40055,OK,Greer County,CI90UBALLP_2019,30.1
40055,OK,Greer County,POV017_2019,305
40055,OK,Greer County,CI90LB017_2019,208
40055,OK,Greer County,CI90UB017_2019,402
40055,OK,Greer County,PCTPOV017_2019,27.4
40055,OK,Greer County,CI90LB017P_2019,18.6
40055,OK,Greer County,CI90UB017P_2019,36.2
40055,OK,Greer County,POV517_2019,208
40055,OK,Greer County,CI90LB517_2019,135
40055,OK,Greer County,CI90UB517_2019,281
40055,OK,Greer County,PCTPOV517_2019,25.3
40055,OK,Greer County,CI90LB517P_2019,16.4
40055,OK,Greer County,CI90UB517P_2019,34.2
40055,OK,Greer County,MEDHHINC_2019,38641
40055,OK,Greer County,CI90LBINC_2019,34223
40055,OK,Greer County,CI90UBINC_2019,43059
40057,OK,Harmon County,Rural-urban_Continuum_Code_2003,9
40057,OK,Harmon County,Urban_Influence_Code_2003,10
40057,OK,Harmon County,Rural-urban_Continuum_Code_2013,9
40057,OK,Harmon County,Urban_Influence_Code_2013,10
40057,OK,Harmon County,POVALL_2019,604
40057,OK,Harmon County,CI90LBALL_2019,446
40057,OK,Harmon County,CI90UBALL_2019,762
40057,OK,Harmon County,PCTPOVALL_2019,23.7
40057,OK,Harmon County,CI90LBALLP_2019,17.5
40057,OK,Harmon County,CI90UBALLP_2019,29.9
40057,OK,Harmon County,POV017_2019,222
40057,OK,Harmon County,CI90LB017_2019,150
40057,OK,Harmon County,CI90UB017_2019,294
40057,OK,Harmon County,PCTPOV017_2019,33.8
40057,OK,Harmon County,CI90LB017P_2019,22.8
40057,OK,Harmon County,CI90UB017P_2019,44.8
40057,OK,Harmon County,POV517_2019,161
40057,OK,Harmon County,CI90LB517_2019,104
40057,OK,Harmon County,CI90UB517_2019,218
40057,OK,Harmon County,PCTPOV517_2019,33.1
40057,OK,Harmon County,CI90LB517P_2019,21.3
40057,OK,Harmon County,CI90UB517P_2019,44.9
40057,OK,Harmon County,MEDHHINC_2019,37988
40057,OK,Harmon County,CI90LBINC_2019,33587
40057,OK,Harmon County,CI90UBINC_2019,42389
40059,OK,Harper County,Rural-urban_Continuum_Code_2003,9
40059,OK,Harper County,Urban_Influence_Code_2003,10
40059,OK,Harper County,Rural-urban_Continuum_Code_2013,9
40059,OK,Harper County,Urban_Influence_Code_2013,10
40059,OK,Harper County,POVALL_2019,403
40059,OK,Harper County,CI90LBALL_2019,311
40059,OK,Harper County,CI90UBALL_2019,495
40059,OK,Harper County,PCTPOVALL_2019,11.1
40059,OK,Harper County,CI90LBALLP_2019,8.6
40059,OK,Harper County,CI90UBALLP_2019,13.6
40059,OK,Harper County,POV017_2019,131
40059,OK,Harper County,CI90LB017_2019,90
40059,OK,Harper County,CI90UB017_2019,172
40059,OK,Harper County,PCTPOV017_2019,14.1
40059,OK,Harper County,CI90LB017P_2019,9.7
40059,OK,Harper County,CI90UB017P_2019,18.5
40059,OK,Harper County,POV517_2019,93
40059,OK,Harper County,CI90LB517_2019,61
40059,OK,Harper County,CI90UB517_2019,125
40059,OK,Harper County,PCTPOV517_2019,13.1
40059,OK,Harper County,CI90LB517P_2019,8.7
40059,OK,Harper County,CI90UB517P_2019,17.5
40059,OK,Harper County,MEDHHINC_2019,40265
40059,OK,Harper County,CI90LBINC_2019,36515
40059,OK,Harper County,CI90UBINC_2019,44015
40061,OK,Haskell County,Rural-urban_Continuum_Code_2003,6
40061,OK,Haskell County,Urban_Influence_Code_2003,6
40061,OK,Haskell County,Rural-urban_Continuum_Code_2013,6
40061,OK,Haskell County,Urban_Influence_Code_2013,6
40061,OK,Haskell County,POVALL_2019,2525
40061,OK,Haskell County,CI90LBALL_2019,2084
40061,OK,Haskell County,CI90UBALL_2019,2966
40061,OK,Haskell County,PCTPOVALL_2019,20.2
40061,OK,Haskell County,CI90LBALLP_2019,16.7
40061,OK,Haskell County,CI90UBALLP_2019,23.7
40061,OK,Haskell County,POV017_2019,770
40061,OK,Haskell County,CI90LB017_2019,554
40061,OK,Haskell County,CI90UB017_2019,986
40061,OK,Haskell County,PCTPOV017_2019,26.4
40061,OK,Haskell County,CI90LB017P_2019,19
40061,OK,Haskell County,CI90UB017P_2019,33.8
40061,OK,Haskell County,POV517_2019,532
40061,OK,Haskell County,CI90LB517_2019,359
40061,OK,Haskell County,CI90UB517_2019,705
40061,OK,Haskell County,PCTPOV517_2019,24.1
40061,OK,Haskell County,CI90LB517P_2019,16.3
40061,OK,Haskell County,CI90UB517P_2019,31.9
40061,OK,Haskell County,MEDHHINC_2019,41643
40061,OK,Haskell County,CI90LBINC_2019,37863
40061,OK,Haskell County,CI90UBINC_2019,45423
40063,OK,Hughes County,Rural-urban_Continuum_Code_2003,7
40063,OK,Hughes County,Urban_Influence_Code_2003,9
40063,OK,Hughes County,Rural-urban_Continuum_Code_2013,7
40063,OK,Hughes County,Urban_Influence_Code_2013,9
40063,OK,Hughes County,POVALL_2019,2511
40063,OK,Hughes County,CI90LBALL_2019,1977
40063,OK,Hughes County,CI90UBALL_2019,3045
40063,OK,Hughes County,PCTPOVALL_2019,21.4
40063,OK,Hughes County,CI90LBALLP_2019,16.9
40063,OK,Hughes County,CI90UBALLP_2019,25.9
40063,OK,Hughes County,POV017_2019,731
40063,OK,Hughes County,CI90LB017_2019,498
40063,OK,Hughes County,CI90UB017_2019,964
40063,OK,Hughes County,PCTPOV017_2019,25.8
40063,OK,Hughes County,CI90LB017P_2019,17.6
40063,OK,Hughes County,CI90UB017P_2019,34
40063,OK,Hughes County,POV517_2019,513
40063,OK,Hughes County,CI90LB517_2019,333
40063,OK,Hughes County,CI90UB517_2019,693
40063,OK,Hughes County,PCTPOV517_2019,25
40063,OK,Hughes County,CI90LB517P_2019,16.2
40063,OK,Hughes County,CI90UB517P_2019,33.8
40063,OK,Hughes County,MEDHHINC_2019,37631
40063,OK,Hughes County,CI90LBINC_2019,33831
40063,OK,Hughes County,CI90UBINC_2019,41431
40065,OK,Jackson County,Rural-urban_Continuum_Code_2003,5
40065,OK,Jackson County,Urban_Influence_Code_2003,8
40065,OK,Jackson County,Rural-urban_Continuum_Code_2013,7
40065,OK,Jackson County,Urban_Influence_Code_2013,8
40065,OK,Jackson County,POVALL_2019,4113
40065,OK,Jackson County,CI90LBALL_2019,3310
40065,OK,Jackson County,CI90UBALL_2019,4916
40065,OK,Jackson County,PCTPOVALL_2019,17.3
40065,OK,Jackson County,CI90LBALLP_2019,13.9
40065,OK,Jackson County,CI90UBALLP_2019,20.7
40065,OK,Jackson County,POV017_2019,1501
40065,OK,Jackson County,CI90LB017_2019,1108
40065,OK,Jackson County,CI90UB017_2019,1894
40065,OK,Jackson County,PCTPOV017_2019,25
40065,OK,Jackson County,CI90LB017P_2019,18.5
40065,OK,Jackson County,CI90UB017P_2019,31.5
40065,OK,Jackson County,POV517_2019,1040
40065,OK,Jackson County,CI90LB517_2019,756
40065,OK,Jackson County,CI90UB517_2019,1324
40065,OK,Jackson County,PCTPOV517_2019,24.5
40065,OK,Jackson County,CI90LB517P_2019,17.8
40065,OK,Jackson County,CI90UB517P_2019,31.2
40065,OK,Jackson County,MEDHHINC_2019,48430
40065,OK,Jackson County,CI90LBINC_2019,43131
40065,OK,Jackson County,CI90UBINC_2019,53729
40067,OK,Jefferson County,Rural-urban_Continuum_Code_2003,8
40067,OK,Jefferson County,Urban_Influence_Code_2003,7
40067,OK,Jefferson County,Rural-urban_Continuum_Code_2013,8
40067,OK,Jefferson County,Urban_Influence_Code_2013,7
40067,OK,Jefferson County,POVALL_2019,1218
40067,OK,Jefferson County,CI90LBALL_2019,964
40067,OK,Jefferson County,CI90UBALL_2019,1472
40067,OK,Jefferson County,PCTPOVALL_2019,20.8
40067,OK,Jefferson County,CI90LBALLP_2019,16.5
40067,OK,Jefferson County,CI90UBALLP_2019,25.1
40067,OK,Jefferson County,POV017_2019,440
40067,OK,Jefferson County,CI90LB017_2019,326
40067,OK,Jefferson County,CI90UB017_2019,554
40067,OK,Jefferson County,PCTPOV017_2019,30.8
40067,OK,Jefferson County,CI90LB017P_2019,22.8
40067,OK,Jefferson County,CI90UB017P_2019,38.8
40067,OK,Jefferson County,POV517_2019,312
40067,OK,Jefferson County,CI90LB517_2019,226
40067,OK,Jefferson County,CI90UB517_2019,398
40067,OK,Jefferson County,PCTPOV517_2019,28.8
40067,OK,Jefferson County,CI90LB517P_2019,20.8
40067,OK,Jefferson County,CI90UB517P_2019,36.8
40067,OK,Jefferson County,MEDHHINC_2019,39785
40067,OK,Jefferson County,CI90LBINC_2019,35457
40067,OK,Jefferson County,CI90UBINC_2019,44113
40069,OK,Johnston County,Rural-urban_Continuum_Code_2003,7
40069,OK,Johnston County,Urban_Influence_Code_2003,9
40069,OK,Johnston County,Rural-urban_Continuum_Code_2013,9
40069,OK,Johnston County,Urban_Influence_Code_2013,9
