FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
49007,UT,Carbon,1.137,-4.392,20463,-6.826,2.434,0.313,4.80,-5.89,5.28,0.539261139,14.48,26.73,13.56,84.13,0.39,0.57,0.87,12.42,2.36,1.90,61.54,74.29,-2.11,26.80,1.41,18007,84,122,186,2659,505,3.070347809,0.530556101,1.360778149,0.548189699,9.155309155,27.1964272,31.7009317,15.59251559,16.35481635,2.54,10.10963794,12.16216216,72.90922998,625,20356,0.068775791,4117,3532,1189,12987,2124,7844,0.46178031,2025,108,43,954,5719,793,7844,1.670269208,340,0.009825113,2,14,94,277,1478.49,2903,21403,5722,110.5,1082,-1207.5,21222,20903,21403,20636,21305,67,521,20391,20324,20131,-1461,20233,21403
49009,UT,Daggett,-2.464,-11.792,950,-12.071,0.279,0.464,14.98,-0.27,7.56,0.701943844,1.52,22.95,18.98,94.43,0.38,0.38,0.66,3.12,1.04,17.23,0.00,300.00,0.00,-29.79,-21.43,1000,4,4,7,33,11,2.777777778,1.470588235,1.307189542,0,3.827751196,41.38755981,32.53588517,9.80861244,12.44019139,3.31,0.689655172,6.896551724,88.96551724,17,612,0,136,173,16,418,52,145,0,41,9,0,10,129,1,145,1.307189542,8,0,0,0,0,8,696.98,201,1059,243,6.5,70,-2.5,1095,1140,1077,1124,1162,5,3,1107,1076,1013,-130,974,1061
49011,UT,Davis,1.248,15.45,355481,3.703,11.746,0.745,28.24,7.76,18.51,0.6860853,1025.77,34.37,8.15,85.83,1.12,1.71,0.36,8.40,2.69,22.56,36.26,47.00,-7.16,98.79,75.09,263049,3435,5245,1090,25753,8245,4.565778387,0.722797479,1.2488954,1.029504691,4.511499055,20.89176555,26.42174514,10.67505356,37.49993669,3.29,9.14888446,5.372089632,77.59879454,15552,340621,0.067523729,52170,41251,8908,197451,74044,102865,1.085370544,21078,2462,1059,5526,79822,9411,102865,2.283182775,7777,0.07809266,266,230,3697,4254,298.78,24992,306479,105339,1649.5,44509,18661.5,315926,322228,307910,328714,311852,2293,36168,334597,341000,346658,11403,351101,306492
49013,UT,Duchesne,-0.025,6.923,19938,-5.609,12.533,0.365,29.48,13.56,15.51,0.304519344,5.74,33.91,10.66,87.12,0.17,0.24,4.14,6.00,2.89,27.01,72.22,66.67,6.64,119.88,49.86,16211,31,45,771,1117,538,3.165339532,0.286858895,1.419456946,1.655629139,12.11526984,36.61011169,27.94782164,8.909540455,14.41725637,2.99,9.196267309,6.41180012,74.63877182,640,20219,0.039566744,3278,4294,1421,11729,1691,6644,0.356100697,1045,58,110,426,4959,611,6644,2.339383748,473,0,0,8,72,287,3240.94,1984,18607,6309,44,2241.5,1959,19000,19960,18647,20199,18700,68,2337,20748,20242,19868,-1046,19943,18605
49015,UT,Emery,0.09,-9.023,10012,-12.894,3.871,-0.027,1.07,-10.55,8.68,0.460829493,2.46,31.78,12.46,92.09,0.23,0.35,0.61,5.96,0.87,0.58,31.58,11.76,6.35,15.14,-29.63,10108,25,38,67,654,95,2.244340359,0.302498048,1.356362217,1.365282809,6.148253517,33.85490754,30.33033033,14.99920974,14.66729888,2.83,6.408470326,12.20395653,78.7963221,230,10248,0,1919,2142,389,6327,928,3589,0.585480094,949,31,49,438,2828,230,3589,1.356362217,139,0,0,0,60,139,4462.31,1368,10976,3488,50,942,-1144.5,10939,10759,11005,10638,10985,-3,426,10359,10206,10006,-1419,10003,10976
49017,UT,Garfield,0.98,-2.809,5051,-4.56,1.751,1.039,9.23,-8.39,6.16,0.242258268,1.00,26.66,16.07,91.65,0.25,1.18,1.45,4.52,0.85,6.76,62.50,238.89,1.35,72.06,-37.14,4740,13,61,75,234,44,3.906717162,1.654375125,1.89356189,1.493394601,7.992998833,35.56009335,21.70361727,10.29754959,24.44574096,2.74,10.05169443,11.085583,78.5755313,196,5017,0.039864461,744,1219,274,3428,838,1741,0.079728922,353,83,26,193,1368,175,1741,1.89356189,95,0,0,2,4,95,5175.12,831,5172,1379,11.5,292.5,-398.5,5063,5029,5197,5005,5149,54,91,4962,4952,5025,-237,5002,5172
49019,UT,Grand,0.702,4.747,9754,1.052,3.694,0.344,8.72,3.49,5.88,1.520190024,2.51,22.96,13.56,84.11,0.29,0.83,3.80,9.55,1.99,2.52,50.00,352.94,12.86,87.05,64.29,7759,27,77,351,881,184,8.693843594,0.769550749,4.617304493,2.246630055,9.189591078,28.41635688,24.80297398,9.918215613,27.67286245,2.38,12.83075387,9.360958562,64.72790814,836,9616,0,1668,1911,618,6725,1861,4006,1.40391015,667,74,90,375,2593,514,4006,4.814891847,463,0.738352745,71,0,135,444,3671.54,1251,9225,2118,128,495.5,294,9358,9376,9312,9481,9298,32,344,9551,9622,9589,98,9686,9224
49021,UT,Iron,4.102,18.537,54839,8.119,10.419,-0.307,36.66,16.48,19.44,1.582259867,14.00,30.21,9.82,87.14,0.44,0.72,1.96,7.72,2.34,30.48,88.89,33.73,31.07,157.63,91.31,40226,204,333,907,3563,1079,4.40924916,0.62184299,2.491396832,1.697111824,7.207564875,25.1957989,30.65651279,7.803082254,29.13704118,3.03,8.849666749,8.485559121,64.30510985,2191,49691,0.116721338,8494,6981,1997,27707,8073,16204,0.398462498,2162,309,275,1375,10420,1434,16204,2.920045884,1451,0.080497474,40,58,198,1238,3296.68,4533,46163,13944,538,6611,5603.5,46646,46530,46263,47041,46622,-142,4820,48113,49676,50761,3756,52678,46163
49023,UT,Juab,3.336,17.079,12017,6.869,10.21,0.624,24.37,11.05,15.11,0.096758587,3.02,37.45,10.18,94.00,0.20,0.21,0.73,3.70,1.46,22.78,133.33,-18.52,-6.25,74.65,78.57,9631,21,22,75,379,150,2.027767629,0.264888564,1.306174644,1.740412979,7.775061125,37.27791361,26.04726976,11.83374083,17.06601467,3.18,11.59292035,9.056047198,79.70501475,222,10948,0,1598,2287,477,6135,1047,3390,0,726,29,59,307,2702,393,3390,1.598465473,175,0,0,0,0,143,3392.28,1043,10246,3837,8,1249,913.5,10295,10261,10264,10410,10313,64,1048,10551,11016,11293,705,11629,10246
49025,UT,Kane,2.722,9.33,7886,8.263,1.068,-0.485,17.85,5.30,4.97,0.164095832,1.79,24.27,19.48,93.18,0.21,0.44,1.45,3.69,1.33,15.99,650.00,138.46,14.44,87.86,11.76,6639,15,31,103,263,95,2.775510204,2.108843537,0.231292517,0.341685649,7.191713895,24.01797928,32.55813953,8.891928865,27.34023842,2.73,2.050113895,15.29992407,79.08124525,204,7350,0.095238095,1666,1229,368,5117,1399,2634,0.013605442,455,155,9,403,2083,54,2634,0.272108844,20,0,0,7,1,17,3990.23,1388,7125,1729,10,303,323,7173,7124,7213,7167,7295,-35,77,7039,7297,7520,596,7677,7125
49027,UT,Millard,1.548,5.159,13188,-1.619,6.778,0.765,0.79,-7.11,7.54,3.859507469,1.90,32.48,14.16,84.69,0.08,0.61,0.80,12.82,1.54,-5.18,-23.08,28.81,-30.56,79.91,28.67,10589,10,76,100,1603,193,8.104924213,0.196340218,5.364014765,1.927542963,11.3443214,31.00695339,25.17383466,10.05665722,22.41823332,2.91,6.339990711,10.33441709,78.23966558,1032,12733,0,1955,2408,881,7766,1741,4306,0.926725831,781,25,83,445,3369,273,4306,6.526348857,831,0,0,0,118,683,6572.42,1770,12503,4061,478,933.5,-880,12468,12555,12541,12538,12570,96,850,12620,12655,12821,-203,12987,12503
49029,UT,Morgan,1.405,27.326,12124,17.675,9.651,0.872,32.82,13.56,13.40,0.132588974,15.54,35.37,10.53,96.08,0.16,0.35,0.15,2.39,0.96,31.15,650.00,230.00,7.69,119.42,19.74,9098,15,33,14,226,91,2.194715126,1.079799842,0.52673163,0,2.408311034,17.73965056,27.6877066,12.68691957,39.47741225,3.45,3.266787659,4.476709014,84.11978221,250,11391,0,1759,1127,153,6353,2508,3306,0.245808094,806,123,0,148,2781,108,3306,0.596962514,68,0,0,0,28,60,609.20,997,9469,3349,9.5,960,971.5,9807,10207,9522,10601,9653,83,919,11039,11370,11829,1683,11956,9469
49031,UT,Piute,2.851,-5.495,1479,-4.026,-1.47,0,8.43,-3.59,2.92,0.45264624,2.05,30.08,21.34,91.20,0.13,0.39,0.32,7.01,1.35,5.97,0.00,100.00,-61.54,70.31,61.54,1419,2,6,5,109,21,0.105042017,0,0.105042017,0,13.12316716,43.03519062,21.77419355,3.152492669,18.91495601,3.74,7.815631263,18.23647295,87.9759519,2,1904,0,297,587,179,1364,258,499,0,43,0,0,91,439,39,499,0.105042017,2,0,0,0,0,2,757.79,332,1556,468,6.5,42,-51.5,1497,1488,1565,1467,1499,0,-23,1491,1459,1407,-63,1438,1557
49033,UT,Rich,1.099,10.16,2483,2.218,7.941,1.065,15.45,1.60,10.53,1.119592875,2.20,31.10,15.15,94.13,0.00,0.09,0.71,4.24,1.24,11.69,,-75.00,1500.00,166.67,211.11,2131,0,2,16,96,28,0.553191489,0.085106383,0.29787234,1.129032258,1.409495549,30.6379822,33.01186944,10.53412463,24.40652819,3.78,7.419354839,16.4516129,76.93548387,13,2350,0,445,413,19,1348,329,620,0,142,2,7,102,477,46,620,0.29787234,7,0,0,0,0,7,1028.77,343,2264,704,22,207,31.5,2257,2263,2254,2273,2294,24,179,2300,2313,2395,50,2456,2264
49035,UT,Salt Lake,1.022,12.339,1160437,2.666,9.673,2.925,14.61,-0.14,14.93,4.740360348,1387.15,29.11,8.68,73.99,1.42,3.25,0.64,17.09,3.14,4.77,72.00,47.27,1.20,64.83,39.79,761885,14622,33454,6565,176015,32294,12.75547486,1.201725545,4.758276417,3.424744674,9.572595028,22.75143731,24.19259719,8.985988684,34.49738178,3,10.38792298,7.53108175,66.71349569,142964,1120805,0.575122345,169833,159716,67200,702004,242173,369429,3.249628615,63082,13469,12652,27822,246459,38376,369429,6.728467485,75413,0.17041323,1910,6446,36422,53331,742.28,89367,1029655,299781,42711.5,134561.5,-1251,1063956,1079392,1032976,1090005,1047610,30217,99923,1102273,1120109,1136719,27538,1148692,1029590
49037,UT,San Juan,-0.326,3.265,15308,-4.149,7.414,0.385,2.31,-6.64,12.17,0.216269011,1.89,34.02,10.85,43.90,0.14,0.24,49.56,4.40,2.30,13.38,16.67,40.00,-8.05,20.19,55.50,6474,21,35,7308,649,339,0.903082259,0.026176297,0.726392252,6.938877756,16.21256474,30.56743977,22.41612249,12.39585679,18.40801621,3.73,15.70641283,10.52104208,80.01002004,138,15281,0,1991,2715,1440,8882,1635,3992,0.058896669,1101,4,277,420,3194,627,3992,0.726392252,111,0,0,0,9,111,7819.99,1600,14746,5017,31,1744,-951.5,15037,14988,14824,15058,14839,57,1099,15239,15329,15277,-615,15358,14745
49039,UT,Sanpete,1.429,10.734,30939,4.366,6.367,0.476,22.22,4.89,10.63,2.282294133,17.50,29.98,11.49,86.65,0.75,0.52,0.87,9.41,1.76,17.09,242.62,33.03,30.27,73.44,44.25,24109,209,145,241,2619,489,4.460941225,0.269018593,3.105632364,1.20240481,10.34321737,27.71421901,31.11720756,12.03595611,18.78939995,3.09,5.764470117,9.843215843,74.36048568,1310,29366,0.112374855,5331,4748,1772,17132,3219,8483,0.354151059,2062,79,102,835,6308,489,8483,3.36784036,989,0.020431792,6,33,104,912,1590.15,3197,27822,8341,520.5,2425,1114.5,27961,28128,27940,28297,28003,133,1779,28654,29232,29921,1220,30503,27822
49041,UT,Sevier,0.572,3.952,21620,-1.087,5.039,0.082,10.40,-2.79,9.42,0.437039784,10.89,31.73,14.50,92.90,0.16,0.28,0.95,4.48,1.53,8.86,-30.61,20.83,-43.06,93.76,71.51,19325,34,58,197,932,319,1.936736433,0.089970641,1.235912492,1.184409861,10.0690184,33.12883436,28.81134969,10.9202454,17.07055215,2.86,9.351329018,10.63214433,77.39980719,409,21118,0,3757,4320,1313,13040,2226,7261,0.085235344,1424,19,86,772,5620,679,7261,1.534236197,324,0.023676485,5,0,18,261,1910.58,3016,20802,6600,82.5,1777.5,-526,20658,20747,20798,20735,20870,17,1048,20858,21131,21292,-226,21497,20801
49043,UT,Summit,0.609,15.466,42145,8.373,7.093,2.63,22.15,12.79,13.94,4.408623682,19.41,27.72,7.62,85.38,0.30,1.21,0.25,11.54,1.64,16.55,103.70,55.48,17.11,74.15,65.37,31012,110,440,89,4190,597,9.673915727,1.66868258,4.546913184,2.432153899,5.144538817,15.00894055,18.58515869,5.945462673,55.31589927,2.77,5.922363449,5.53761594,76.21435933,3919,40511,0.306089704,4989,4029,1381,26844,14849,14555,0.859025944,1596,676,354,806,11093,862,14555,5.887289872,2385,0.13823406,56,124,348,1842,1871.71,2768,36324,10070,1321,4177,3831,37864,38420,36500,39113,37421,960,2589,39640,40512,41330,3056,41890,36324
49045,UT,Tooele,3.243,23.515,72259,13.639,9.877,0.851,42.92,23.52,19.74,1.453551386,8.39,36.10,7.52,84.47,0.64,0.61,0.80,11.44,2.78,42.55,-22.50,52.56,-22.67,58.07,55.82,49174,372,357,464,6661,1619,4.068420649,0.481705914,1.774948224,1.718506608,9.032223645,30.27102006,27.73420828,9.987195903,22.97535211,3.26,9.476910708,7.401638109,79.7346867,2652,65185,0.125795812,10397,11348,3386,37488,8613,19901,0.357444197,3744,314,342,1473,15868,1886,19901,2.463756999,1606,0,0,82,233,1157,6941.35,4379,58218,21018,603.5,8196.5,9766,59792,60633,58502,61442,59190,498,5778,62639,64612,67486,7979,69989,58218
49047,UT,Uintah,0.929,10.063,35734,-1.491,11.553,0.459,29.19,14.98,15.27,0.386674598,7.27,33.32,9.20,82.85,0.29,0.49,7.29,7.15,2.33,24.64,269.23,183.93,4.90,160.63,110.56,26999,96,159,2375,2330,758,2.274041241,0.217493048,1.459130578,1.76,13.86375604,35.16204701,29.52750251,6.70209201,14.74460242,3.38,10.41882353,7.802352941,77.15764706,826,36323,0.159678441,6168,7345,2896,20889,3080,10625,0.305591498,1400,79,187,829,8198,1107,10625,1.5857721,576,0,0,58,111,530,4479.69,2997,32588,10857,97.5,3851.5,3778,34641,35682,32467,36918,33241,149,3751,37791,36264,35228,-484,35405,32588
49049,UT,Utah,2.368,22.353,636235,5.771,16.582,1.418,40.17,10.67,26.13,2.880226782,257.84,35.23,6.48,84.15,0.47,1.34,0.46,10.80,2.72,32.21,141.62,79.30,26.21,116.33,105.41,434708,2421,6912,2374,55793,14036,7.24493598,0.491667231,2.854989499,1.797085572,5.830019383,16.30843753,26.96859031,10.78522491,40.10772787,3.58,7.751682239,4.397164004,67.60390665,42777,590440,0.162929341,78056,47202,16874,289433,116085,160649,1.16303096,31216,2903,2887,7064,108605,12453,160649,4.738838832,27980,0.091287853,539,962,6867,16857,2003.45,33457,516564,181977,10709,97148,39660.5,539685,551273,519998,560649,530688,7372,86227,572667,590288,606742,30010,621520,516639
49051,UT,Wasatch,3.097,44.185,34091,32.74,11.445,1.425,54.65,26.05,18.56,1.987549446,20.02,33.91,8.57,84.22,0.21,0.71,0.22,13.53,1.39,39.68,53.13,281.82,-11.86,310.84,55.24,19818,49,168,52,3184,326,7.590996953,0.599547882,4.344264981,2.843106512,4.93629695,20.44013016,25.6908058,8.317246705,40.61552038,3.17,5.654855232,5.487613672,71.28671475,2317,30523,0.075353012,4658,3706,895,18131,7364,9567,0.933722111,1508,183,272,525,6820,541,9567,5.507322347,1681,0.072076795,22,23,285,1326,1175.50,2017,23530,7980,306.5,2862.5,4017.5,25344,26584,23644,27814,24408,337,2706,29118,30375,31890,7741,33067,23525
49053,UT,Washington,3.491,28.302,177556,21.859,6.443,0.066,52.86,36.44,17.02,1.694515712,56.92,30.18,17.25,85.64,0.46,0.69,1.06,9.76,2.29,43.73,263.22,145.24,18.80,185.30,112.97,118282,632,954,1460,13486,3169,5.41557398,0.784865794,2.399446856,1.520968155,7.468482885,23.27777995,28.91183014,12.59416104,27.74774599,2.9,8.389089978,12.31582026,69.69580637,8694,160537,0.128319328,29630,23856,7654,102484,28437,54702,0.50642531,12907,1260,832,6737,38125,4589,54702,3.495767331,5612,0.001245819,2,206,813,3852,2426.36,23826,138115,41686,1545.5,15521,33236,144139,146987,138389,151081,141249,92,8917,154650,159352,165929,30250,171567,138115
49055,UT,Wayne,1.498,-2.201,2711,-4.004,1.804,1.804,10.72,-4.66,8.25,0.355309909,1.13,30.17,15.30,93.45,0.07,0.68,0.29,4.18,1.66,7.76,-50.00,850.00,-11.11,132.00,155.56,2596,2,19,8,116,46,4.34298441,0.482553823,3.229398664,3.819784525,11.52597403,21.86147186,29.004329,12.39177489,25.21645022,2.58,2.350636631,13.9079334,75.0244858,117,2694,0,536,404,213,1848,466,1021,0.334075724,229,13,39,142,766,24,1021,3.340757238,90,0,0,0,9,87,2460.68,425,2778,838,9,209,-118,2705,2712,2772,2695,2742,50,50,2690,2671,2702,-111,2671,2778
49057,UT,Weber,1.766,12.097,260213,3.57,8.527,0.905,17.66,3.91,13.55,2.250338083,401.39,29.97,10.11,78.12,1.19,1.20,0.55,16.74,2.98,11.07,7.39,16.97,9.95,55.73,65.43,180638,2748,2784,1271,38711,6892,7.170277438,0.684209889,4.51941824,1.682905226,9.656681892,29.44121521,28.07619971,9.002680227,23.82322296,2.97,10.67376876,8.012909958,72.50809906,17763,247731,0.078310748,42844,44927,14736,152599,36354,82417,0.901380933,13738,1695,1387,6604,59759,8797,82417,5.31544296,13168,0.021797837,54,194,2233,11196,576.08,23388,231236,69311,4443,26747,7717.5,236251,238062,232133,240152,233847,2101,19794,242872,247131,251576,8286,255697,231218
50000,VT,Vermont,-0.059,-0.302,623989,-0.577,0.275,1.185,2.78,0.51,2.14,0.872841681,67.89,20.65,14.56,94.32,0.95,1.26,0.32,1.47,1.72,0.82,103.46,52.62,-12.99,67.30,46.60,590223,5943,7875,2023,9208,10753,4.638890711,1.389491133,0.121284463,0.68955156,7.438565369,29.15020639,17.55694288,8.531595765,37.32268959,2.31,8.785811417,12.92157988,70.71563125,28992,624977,0.400974756,77197,128172,32707,439695,164106,259589,1.485654672,37513,8684,1790,33543,183570,22807,259589,0.394894532,2468,0.103843821,649,2506,9285,758,9216.66,91078,625741,129233,5321,13057.5,3093,626090,626210,625879,625214,627049,7414,1723,625216,623657,624344,-3613,624358,625737
50001,VT,Addison,-0.26,-0.125,36777,0.027,-0.152,1.526,2.35,0.16,2.53,0.588856175,48.05,20.37,13.86,94.13,0.73,1.42,0.20,1.86,1.72,0.14,46.20,106.30,-16.67,72.54,36.50,34660,269,524,75,685,632,4.623839303,1.475405398,0.400660548,0.753410711,7.115044248,30.54867257,16.76696165,8.892822026,36.67649951,2.31,8.599742076,13.66320505,74.07859906,1708,36939,0.135358293,4263,7767,1809,25425,9325,14733,1.353582934,2261,545,111,2013,10914,1267,14733,0.603697989,223,0.319445572,118,50,500,148,766.33,5102,36821,7502,212,909.5,56.5,36899,36934,36823,36932,36969,562,-56,36929,36931,36900,10,36873,36818
50003,VT,Bennington,-0.141,-4.337,35470,-1.618,-2.719,0.561,0.35,-0.42,-0.85,0.57757338,55.00,20.48,18.84,95.67,0.78,0.71,0.19,1.41,1.26,-1.11,95.30,16.81,2.90,52.62,58.31,35517,291,264,71,525,467,3.212694878,1.102449889,0.055679287,0.482347424,8.125219838,29.2922187,19.16598273,7.675772853,35.74080588,2.31,10.96670463,16.30602264,73.34360555,1154,35920,0.141982183,4904,7495,2079,25587,9145,14927,1.172048998,1964,396,72,2434,10948,1637,14927,0.428730512,154,0.041759465,15,51,421,20,674.98,6995,37125,7603,213.5,-313.5,-154.5,36610,36534,37078,36167,36813,208,-1008,36153,35911,35675,-600,35520,37119
50005,VT,Caledonia,-0.804,-3.764,29993,-3.164,-0.6,-0.022,5.13,0.42,1.94,0.375901827,48.13,21.75,15.35,95.78,0.48,0.80,0.41,1.06,1.41,3.81,82.93,128.18,-20.63,64.68,38.80,29909,150,251,127,331,440,2.218570255,0.739523418,0,0.384804323,9.063611586,36.0558045,18.83863815,7.959532499,28.08241327,2.39,7.262158179,13.33715409,72.18765351,675,30425,0.101889893,4078,7805,1962,21647,6079,12214,0.624486442,1723,225,47,1629,8817,887,12214,0.164338537,50,0.108463435,33,31,190,0,648.86,4793,31227,6793,111.5,575.5,124.5,31025,31044,31166,30873,31111,-7,-187,30645,30154,30141,-986,30236,31234
50007,VT,Chittenden,0.124,4.468,163774,1.88,2.588,3.431,6.80,0.34,4.50,2.054552497,291.75,20.00,11.30,91.25,2.03,2.79,0.24,1.82,1.92,3.20,147.23,50.57,-2.11,82.96,54.26,142848,3172,4368,372,2856,3008,8.989089922,2.406634907,0.126502604,1.337920489,5.914292167,19.17134038,15.87119359,8.339293108,50.70388075,2.33,8.206422018,10.85168196,62.97400612,14567,162052,1.153950584,16866,20373,6285,106268,53882,65400,3.779650976,8862,3900,875,7097,41185,5367,65400,0.559696887,907,0.119714659,194,1870,6125,205,536.58,17685,156545,31313,3023.5,6627.5,504.5,158673,159432,156769,159945,158033,5378,4057,161293,161563,163031,2948,163571,156535
50009,VT,Essex,-1.139,-2.361,6163,-0.871,-1.489,0.111,-2.37,0.42,-1.21,0.131885182,9.50,18.98,19.35,96.64,0.25,0.35,0.57,0.94,1.32,-1.99,45.45,29.41,-12.20,84.38,-39.86,6094,16,22,36,59,83,3.543814433,0.451030928,0,1.161103048,14.18575064,45.48346056,14.63104326,10.072095,15.62765055,2.24,9.978229318,16.94484761,80.15239478,220,6208,0.06443299,690,2145,669,4716,737,2756,0.49935567,475,28,32,467,2209,275,2756,0.032216495,2,0.112757732,7,4,31,0,663.60,1220,6306,1197,8.5,-78,27,6224,6193,6312,6154,6324,7,-94,6193,6224,6184,-55,6234,6306
50011,VT,Franklin,0.292,3.306,49402,0.146,3.16,0.5,5.13,1.87,5.11,0.450252581,75.34,24.73,12.16,94.86,0.42,0.47,1.02,1.20,2.13,4.27,49.25,88.98,-28.38,111.48,36.42,45290,200,223,487,571,1015,2.772055074,0.616012239,0.193778684,0.656549349,9.243228968,38.16426538,18.5803574,10.29959799,23.71255025,2.62,9.186309332,12.14616295,74.50220644,1359,49025,0.030596634,6332,13006,3150,34079,8081,18582,0.314125446,3510,302,122,2257,13844,1707,18582,0.675165732,331,0.012238654,6,15,154,95,633.71,5808,47746,11807,205,2326.5,851,48317,48407,47821,48763,48228,239,1511,48988,48963,48969,70,49258,47759
50013,VT,Grand Isle,1.758,4.131,7235,3.843,0.288,0.13,1.00,5.98,2.70,0.571718049,85.20,20.33,14.05,94.69,0.33,0.30,0.92,1.15,2.80,-1.46,155.56,40.00,6.67,175.86,121.59,6600,23,21,64,80,195,4.206748026,0.832735104,0.143575018,0.606673407,5.708812261,28.0651341,16.43678161,10.55555556,39.23371648,2.35,6.673407482,10.5156724,82.40647118,293,6965,0.057430007,858,1465,298,5220,2048,2967,0.646087581,551,58,18,312,2445,198,2967,0.258435032,18,0.215362527,15,4,45,10,81.81,979,6970,1417,39.5,186.5,413.5,6972,6988,6948,6968,6974,9,20,6871,6921,6975,267,7110,6970
50015,VT,Lamoille,0.265,3.455,25362,1.379,2.076,0.522,5.35,7.79,4.33,0.620571183,53.35,22.34,13.34,95.72,0.58,0.51,0.36,1.32,1.49,4.21,97.22,44.19,-10.20,78.89,13.04,23427,142,124,88,322,364,3.118568941,1.226848187,0.130599968,0.169699255,7.370687213,25.13738598,19.65327743,10.50931959,37.32932978,2.32,7.80616574,10.51192609,72.51814839,788,25268,0.19787874,3469,4437,1301,17651,6589,10607,0.221624189,1855,310,18,1115,7692,828,10607,0.201836315,51,0.265157511,67,50,56,33,458.80,3264,24475,5467,144.5,1007.5,1813,24945,25111,24515,25130,24707,128,509,25240,25331,25360,338,25295,24473
50017,VT,Orange,0.014,-0.18,28892,-0.366,0.187,0.228,2.52,0.73,1.98,0.089848843,42.12,20.90,14.78,96.41,0.37,0.47,0.27,0.97,1.52,1.33,67.19,45.74,9.86,70.91,63.20,27898,107,137,78,282,439,2.066558385,0.977986661,0.058748315,0.284877096,8.198740113,35.4710368,18.05049022,9.131814522,29.14791834,2.3,8.237017744,11.96483803,80.91323458,598,28937,0.072571448,3811,7489,1731,21113,6154,12286,0.269551094,1928,283,35,1470,9941,1012,12286,0.217714345,63,0.034557833,10,21,78,17,687.03,4276,28936,6049,25.5,561.5,206.5,28916,28848,28944,28875,29018,66,54,28887,28908,28964,-106,28888,28936
50019,VT,Orleans,0.663,-0.763,27037,0.789,-1.553,0.462,3.63,3.88,0.21,0.284943581,39.28,21.28,17.72,95.99,0.56,0.33,0.43,1.12,1.63,2.92,72.73,20.00,-31.76,60.53,23.61,26139,152,90,116,305,445,4.225038089,0.802645758,0.026011668,0.830550561,12.44796426,38.30845771,19.40298507,8.208955224,21.63163773,2.23,9.41005223,14.48754174,77.03570511,1137,26911,0.107762625,3822,7546,2452,19698,4261,11679,0.263832633,1617,216,97,1692,8997,1099,11679,0.271264539,73,0.029727621,8,29,71,7,693.27,4824,27231,5796,75,56,1022.5,27165,27135,27245,27024,27195,126,-423,27034,26766,26811,215,26859,27234
50021,VT,Rutland,-0.691,-5.513,58191,-3.256,-2.257,0.183,-2.77,-0.15,-0.37,0.288766509,66.29,19.28,16.64,96.31,0.51,0.60,0.22,1.10,1.30,-4.11,62.37,53.53,1.50,54.07,71.83,59369,315,370,135,681,799,2.540785855,0.907664535,0.163649554,0.373831776,7.696065887,35.07898471,18.65155992,8.25675267,30.31663681,2.27,7.941936767,13.88745277,72.50347982,1506,59273,0.209201491,8017,15078,3308,42983,13031,25145,0.676530629,3549,538,94,3492,18231,1997,25145,0.350918631,208,0.079294114,47,124,401,97,929.82,10257,61642,11882,183,-235,-97.5,60803,60488,61586,60039,61235,113,-1390,59544,59122,59006,-2005,58596,61660
